A,B,C,D,E
0.67912,0.29873,0.29023,0.2973,0.67811
0.6855,0.308,0.29925,0.29469,0.68266
0.6848,0.30686,0.3,0.30468,0.68219
0.67517,0.30353,0.30494,0.29978,0.67705
0.67716,0.30913,0.29961,0.2944,0.68189
0.67672,0.30249,0.30255,0.30468,0.67737
0.68426,0.30874,0.29134,0.3021,0.67768
0.67906,0.30422,0.29741,0.30549,0.68052
0.67528,0.30345,0.30384,0.30825,0.68243
0.67862,0.29592,0.29931,0.29572,0.67795
0.68485,0.30528,0.29952,0.30265,0.68212
0.673,0.29787,0.29959,0.29688,0.67619
0.68514,0.29255,0.3043,0.30211,0.68009
0.68394,0.30461,0.30237,0.29811,0.67582
0.68526,0.30142,0.30051,0.29612,0.6831
0.67831,0.30092,0.30114,0.30607,0.67874
0.67851,0.30696,0.30363,0.30385,0.68479
0.67515,0.30552,0.30888,0.29792,0.68081
0.68538,0.29496,0.29864,0.30073,0.68099
0.68345,0.30017,0.29563,0.30371,0.67755
0.68322,0.31415,0.29866,0.29976,0.68172
0.68803,0.29447,0.30193,0.29871,0.67658
0.68653,0.30669,0.30722,0.29781,0.67902
0.67498,0.30749,0.29838,0.30006,0.68079
0.6801,0.29489,0.30171,0.30087,0.67644
0.67965,0.30098,0.29364,0.2918,0.69028
0.68314,0.30037,0.3039,0.30773,0.67781
0.68863,0.30107,0.3002,0.30326,0.68403
0.68265,0.29878,0.30517,0.29445,0.67971
0.67555,0.30422,0.29715,0.30256,0.68043
0.68345,0.29557,0.29696,0.2913,0.67407
0.68182,0.29711,0.29955,0.30037,0.67705
0.68288,0.29912,0.30181,0.30597,0.67953
0.67419,0.30667,0.30083,0.29272,0.68068
0.68391,0.30092,0.2999,0.29999,0.67726
0.68202,0.30078,0.29932,0.30311,0.68246
0.68071,0.29403,0.29494,0.30312,0.68108
0.68359,0.29843,0.3101,0.30394,0.68646
0.67768,0.29289,0.29952,0.30186,0.67179
0.68208,0.29869,0.30373,0.29075,0.68256
0.67826,0.293,0.29731,0.30082,0.68273
0.67442,0.30631,0.29774,0.30721,0.6851
0.68477,0.29773,0.29514,0.29538,0.67919
0.6769,0.31105,0.30516,0.29712,0.68614
0.67855,0.2974,0.29853,0.30203,0.68074
0.67687,0.29883,0.29462,0.30133,0.68036
0.68666,0.29535,0.30455,0.30196,0.68402
0.68039,0.30463,0.29293,0.2975,0.67707
0.67776,0.29417,0.29493,0.30066,0.67977
0.67983,0.30147,0.29716,0.30153,0.68231
0.67509,0.30646,0.30306,0.29863,0.6885
0.6781,0.296,0.30461,0.28775,0.67736
0.6709,0.30946,0.30144,0.3073,0.67163
0.68247,0.30449,0.30788,0.30195,0.68268
0.68347,0.29981,0.30707,0.31004,0.68462
0.68094,0.30166,0.30039,0.29752,0.67428
0.67983,0.29626,0.29565,0.2964,0.68848
0.67356,0.29639,0.30358,0.30404,0.6819
0.67126,0.30396,0.30424,0.30036,0.68136
0.67289,0.30144,0.30002,0.30122,0.67527
0.68412,0.30462,0.30043,0.30083,0.67423
0.68016,0.29665,0.30658,0.3048,0.68485
0.67665,0.29997,0.30645,0.31036,0.68296
0.67823,0.30389,0.29956,0.298,0.67901
0.67859,0.30244,0.29664,0.30733,0.67556
0.68336,0.29523,0.30025,0.29415,0.67667
0.6749,0.30412,0.3029,0.30567,0.67986
0.6795,0.29671,0.29095,0.30722,0.67915
0.677,0.30204,0.30187,0.2973,0.67854
0.67767,0.30449,0.29802,0.30503,0.67663
0.67939,0.3013,0.29588,0.30102,0.67889
0.67695,0.30234,0.29624,0.30494,0.68413
0.68338,0.29607,0.29608,0.30243,0.6811
0.67566,0.29373,0.30227,0.29568,0.67735
0.66953,0.29941,0.30125,0.29812,0.68559
0.68158,0.29542,0.30148,0.30206,0.68145
0.68489,0.29664,0.31207,0.29535,0.68052
0.68824,0.30341,0.30157,0.30228,0.68072
0.67783,0.3046,0.29623,0.30032,0.68072
0.67763,0.29926,0.29794,0.30134,0.67556
0.68577,0.30226,0.30426,0.30157,0.68202
0.68431,0.30509,0.30434,0.30098,0.68642
0.67594,0.31074,0.28948,0.29962,0.67543
0.68586,0.29292,0.30074,0.29656,0.6778
0.67712,0.30284,0.30036,0.29806,0.67474
0.68216,0.29577,0.30156,0.29717,0.67983
0.68087,0.30313,0.29259,0.29302,0.68111
0.67954,0.30256,0.30347,0.2947,0.67756
0.67821,0.3038,0.30286,0.29621,0.68739
0.68122,0.29776,0.29583,0.29125,0.67756
0.6797,0.29986,0.30357,0.30018,0.67645
0.67237,0.29958,0.30852,0.29817,0.6763
0.67914,0.30906,0.29799,0.3036,0.68586
0.68069,0.30395,0.29894,0.29796,0.67446
0.68345,0.2956,0.29991,0.30955,0.67921
0.67807,0.29976,0.30391,0.29307,0.67859
0.69188,0.30114,0.31033,0.30355,0.6801
0.67235,0.30051,0.29805,0.30347,0.67778
0.68039,0.30364,0.29633,0.30856,0.68009
0.68676,0.29306,0.29866,0.30138,0.68273
0.67755,0.29832,0.29758,0.29979,0.68036
0.67879,0.2939,0.29754,0.29943,0.67895
0.67312,0.30311,0.29267,0.30142,0.67861
0.67867,0.29549,0.30104,0.29242,0.68036
0.68046,0.30063,0.29753,0.30285,0.67538
0.67741,0.29315,0.29777,0.29997,0.67695
0.67978,0.29832,0.29909,0.30223,0.67966
0.68067,0.30555,0.30224,0.29999,0.67389
0.69094,0.29373,0.303,0.28995,0.67971
0.68074,0.29405,0.30342,0.28951,0.6834
0.68266,0.30716,0.3002,0.31164,0.68271
0.68793,0.30356,0.29571,0.30206,0.68521
0.67633,0.30055,0.29847,0.29986,0.68596
0.67893,0.29563,0.30154,0.30444,0.67694
0.67434,0.29527,0.30137,0.30445,0.68943
0.68235,0.30251,0.30248,0.29459,0.6763
0.68348,0.30148,0.30775,0.30186,0.67457
0.67807,0.29603,0.3005,0.30237,0.67592
0.68026,0.30076,0.30958,0.30085,0.68468
0.67734,0.30061,0.29854,0.29674,0.67748
0.67537,0.3001,0.29801,0.29511,0.67428
0.67874,0.29963,0.30341,0.29283,0.68391
0.67199,0.29751,0.30598,0.29767,0.68812
0.688,0.29837,0.30235,0.30073,0.68731
0.68665,0.30541,0.30306,0.30971,0.67608
0.68074,0.3008,0.31264,0.29973,0.67636
0.68151,0.30333,0.30222,0.2978,0.67887
0.6796,0.2938,0.30445,0.30161,0.67969
0.67522,0.30558,0.29528,0.3016,0.6836
0.67738,0.2984,0.30972,0.30293,0.6833
0.68266,0.2999,0.30205,0.30197,0.67953
0.67669,0.29516,0.30501,0.29878,0.67343
0.67867,0.29963,0.29855,0.29619,0.6821
0.67918,0.29433,0.29431,0.29554,0.67315
0.67317,0.29913,0.30416,0.29496,0.68194
0.67869,0.29511,0.29796,0.29719,0.6786
0.6821,0.29995,0.30778,0.30378,0.67313
0.68492,0.29592,0.2986,0.30371,0.6771
0.6798,0.3062,0.30795,0.30637,0.67947
0.68361,0.29608,0.29547,0.29632,0.68482
0.67903,0.29437,0.30647,0.30417,0.67944
0.67827,0.30685,0.30135,0.30106,0.68146
0.67998,0.29578,0.29822,0.3038,0.67955
0.67939,0.30352,0.29527,0.30181,0.68889
0.67379,0.30636,0.29791,0.30427,0.6785
0.68199,0.29589,0.28936,0.29461,0.67081
0.68138,0.29872,0.30482,0.30335,0.68554
0.68318,0.29918,0.29463,0.30296,0.67622
0.68158,0.30536,0.30102,0.2938,0.68202
0.68765,0.29659,0.29725,0.2965,0.67652
0.66877,0.30739,0.30975,0.29805,0.67837
0.68137,0.3009,0.29757,0.298,0.68347
0.67783,0.29568,0.30151,0.29406,0.67215
0.68062,0.29754,0.29854,0.29862,0.68106
0.67987,0.29425,0.29523,0.29608,0.68284
0.68165,0.29748,0.30269,0.29655,0.67517
0.68226,0.3064,0.30613,0.30403,0.67864
0.6807,0.30309,0.30093,0.30146,0.67225
0.67649,0.30042,0.30166,0.29376,0.67814
0.67709,0.29605,0.30054,0.30752,0.6822
0.67948,0.30619,0.29972,0.2924,0.68444
0.6805,0.30232,0.30033,0.29754,0.67901
0.68073,0.29795,0.29829,0.30285,0.68091
0.68359,0.29291,0.29935,0.30214,0.68404
0.67773,0.30318,0.30513,0.29773,0.67847
0.68326,0.29576,0.30691,0.29905,0.68177
0.67366,0.30114,0.29656,0.29853,0.68623
0.68783,0.30647,0.30024,0.30279,0.67818
0.68137,0.29744,0.29926,0.29848,0.68442
0.67828,0.29437,0.30508,0.29526,0.68445
0.68838,0.30814,0.30006,0.29936,0.68533
0.6702,0.29699,0.30584,0.29754,0.6862
0.67546,0.30174,0.30051,0.30724,0.68151
0.68211,0.30116,0.30163,0.29915,0.67474
0.68562,0.29773,0.30178,0.29816,0.69305
0.68648,0.29209,0.3022,0.29698,0.68155
0.67696,0.29891,0.30138,0.30586,0.67441
0.68157,0.29772,0.30571,0.29797,0.68679
0.67756,0.30088,0.29952,0.29127,0.68032
0.68335,0.29962,0.3023,0.30067,0.68227
0.67756,0.29445,0.29986,0.30086,0.68613
0.68101,0.30412,0.29797,0.28901,0.67734
0.67604,0.30143,0.30406,0.30341,0.67877
0.68024,0.30171,0.30245,0.296,0.67463
0.6846,0.29998,0.29876,0.29943,0.67503
0.68218,0.29516,0.29762,0.30382,0.68141
0.67804,0.30055,0.29692,0.30573,0.67448
0.68553,0.29647,0.29448,0.30138,0.6779
0.68042,0.30966,0.3,0.30367,0.67683
0.67844,0.30348,0.30252,0.29031,0.67851
0.68316,0.30252,0.30604,0.30066,0.6824
0.68619,0.30045,0.30077,0.30278,0.67986
0.67331,0.30086,0.29407,0.29981,0.68191
0.68086,0.29803,0.30247,0.30017,0.66914
0.68417,0.30312,0.30135,0.30781,0.67153
0.67915,0.29953,0.30701,0.30288,0.68187
0.68172,0.29809,0.29875,0.29936,0.67408
0.67534,0.29248,0.29673,0.29893,0.6775
0.68511,0.30561,0.29518,0.30068,0.68955
0.67591,0.29489,0.30397,0.3025,0.68423
0.67478,0.30001,0.2957,0.2982,0.67428
0.67941,0.3051,0.30485,0.29273,0.67821
0.69237,0.29858,0.29729,0.3007,0.68405
0.683,0.29663,0.30347,0.30502,0.68349
0.67329,0.30229,0.29907,0.29819,0.68052
0.67794,0.29597,0.30137,0.30158,0.68594
0.67785,0.2987,0.30003,0.29589,0.67294
0.68249,0.29562,0.3013,0.30126,0.6768
0.68226,0.30383,0.29641,0.3024,0.67582
0.6833,0.3025,0.30936,0.30422,0.67893
0.67554,0.30363,0.29572,0.29732,0.67879
0.67968,0.29287,0.29526,0.29826,0.68061
0.67804,0.30209,0.29556,0.3032,0.6859
0.67885,0.29795,0.30001,0.2974,0.6796
0.68518,0.3032,0.29637,0.30159,0.68559
0.67548,0.29833,0.29794,0.29933,0.67676
0.67627,0.30368,0.29773,0.30356,0.67867
0.68251,0.30464,0.29759,0.29217,0.68017
0.67452,0.30052,0.29457,0.30857,0.67511
0.67765,0.30197,0.29987,0.30083,0.68492
0.6781,0.30172,0.29709,0.30118,0.67525
0.67942,0.30433,0.30432,0.30076,0.6805
0.67735,0.30355,0.30216,0.29426,0.68147
0.68236,0.29714,0.30206,0.29845,0.68435
0.6798,0.30486,0.3031,0.28768,0.68422
0.68261,0.3087,0.3006,0.29972,0.68075
0.68131,0.29526,0.3032,0.2972,0.6784
0.67644,0.29852,0.29782,0.29838,0.68504
0.6777,0.2984,0.30013,0.30178,0.67791
0.68225,0.30177,0.29314,0.29919,0.68052
0.68131,0.30114,0.29627,0.30137,0.68016
0.67636,0.29149,0.2991,0.30214,0.68083
0.67682,0.29673,0.30189,0.29613,0.68254
0.67876,0.30479,0.29417,0.29663,0.68321
0.68046,0.30612,0.29425,0.30458,0.68087
0.67509,0.29338,0.29989,0.30001,0.67379
0.67613,0.29672,0.30096,0.29934,0.67732
0.67365,0.29777,0.30089,0.29997,0.68195
0.67859,0.30639,0.30041,0.30892,0.67441
0.68273,0.30377,0.29691,0.29984,0.67174
0.68259,0.29656,0.29966,0.3042,0.67502
0.67838,0.30208,0.30547,0.29919,0.68065
0.68167,0.3046,0.29741,0.30102,0.67572
0.67455,0.30427,0.30429,0.29333,0.68306
0.67598,0.30575,0.29964,0.30124,0.68654
0.67366,0.30074,0.29371,0.29966,0.68557
0.67056,0.3012,0.3016,0.30338,0.68471
0.68048,0.29532,0.29804,0.29825,0.68506
0.6774,0.29826,0.3017,0.31255,0.67482
0.67508,0.2991,0.29221,0.3011,0.67813
0.6769,0.29916,0.30522,0.30258,0.67691
0.67982,0.29994,0.3058,0.29916,0.68007
0.67768,0.30045,0.30691,0.29723,0.68065
0.67917,0.3026,0.3058,0.30473,0.67624
0.68116,0.30557,0.29686,0.29803,0.6828
0.67605,0.29609,0.30458,0.29776,0.68763
0.67779,0.29607,0.29856,0.30498,0.68021
0.67586,0.30338,0.30093,0.29575,0.68233
0.67468,0.3032,0.29369,0.30661,0.68444
0.68736,0.30233,0.30309,0.29438,0.67709
0.6741,0.30037,0.29671,0.29978,0.67831
0.67333,0.29982,0.30384,0.30372,0.68208
0.67573,0.30505,0.2958,0.28838,0.68227
0.69479,0.30392,0.30506,0.30242,0.68303
0.67886,0.3006,0.30221,0.29622,0.68265
0.6818,0.29483,0.29547,0.29508,0.67925
0.67896,0.30597,0.30656,0.30767,0.68275
0.67805,0.29678,0.30519,0.30314,0.68317
0.68046,0.30308,0.30373,0.29121,0.67765
0.68121,0.29653,0.29996,0.29048,0.68115
0.6839,0.30385,0.29221,0.30305,0.68328
0.68603,0.2939,0.30463,0.30849,0.67354
0.67566,0.2977,0.30147,0.29716,0.67853
0.68001,0.30537,0.29912,0.30217,0.68092
0.68236,0.29732,0.29632,0.30608,0.67503
0.6855,0.29619,0.30568,0.30037,0.6755
0.68015,0.29441,0.29781,0.30179,0.67821
0.68101,0.29785,0.30282,0.30033,0.67844
0.67768,0.29485,0.30325,0.29585,0.67652
0.67334,0.29898,0.30094,0.30736,0.6802
0.67974,0.29625,0.29719,0.2989,0.68993
0.68077,0.29562,0.30469,0.30313,0.6727
0.68356,0.29666,0.30202,0.30266,0.6765
0.67625,0.30531,0.29694,0.3024,0.67225
0.68134,0.30979,0.29777,0.29797,0.6767
0.67778,0.3022,0.2957,0.30491,0.67923
0.67661,0.29954,0.29947,0.30271,0.67478
0.67983,0.30478,0.30039,0.30551,0.67855
0.68373,0.29787,0.30705,0.30064,0.67177
0.67814,0.29053,0.30052,0.30595,0.68807
0.67955,0.30689,0.3051,0.29135,0.67883
0.67592,0.30044,0.2957,0.30125,0.67131
0.68494,0.29995,0.29539,0.30094,0.68147
0.68308,0.30562,0.29334,0.30359,0.67116
0.67521,0.30058,0.30004,0.2964,0.68628
0.68101,0.29548,0.29065,0.30367,0.67887
0.67609,0.29931,0.30253,0.29576,0.67972
0.68269,0.30207,0.30103,0.29732,0.68007
0.67649,0.30066,0.29645,0.29869,0.68472
0.68032,0.29955,0.30589,0.30216,0.68477
0.67733,0.30366,0.2955,0.30444,0.68164
0.67126,0.29362,0.29829,0.30292,0.68264
0.68176,0.30302,0.2955,0.30423,0.67964
0.67957,0.30185,0.30529,0.30319,0.68139
0.6799,0.29781,0.29653,0.29579,0.68316
0.67685,0.30476,0.29753,0.29285,0.68079
0.68356,0.29574,0.30457,0.30412,0.67517
0.67849,0.30134,0.29329,0.29908,0.67532
0.68449,0.29361,0.28926,0.30034,0.68382
0.67787,0.30397,0.29672,0.30205,0.67622
0.68038,0.30069,0.30038,0.30127,0.67305
0.67652,0.29729,0.30654,0.30156,0.67883
0.67802,0.29969,0.30353,0.304,0.68285
0.67562,0.3078,0.30078,0.29538,0.6793
0.68697,0.30915,0.29603,0.30208,0.67607
0.67875,0.29657,0.3027,0.30903,0.67864
0.67339,0.29622,0.29908,0.30149,0.67504
0.67829,0.29478,0.30415,0.3022,0.67028
0.67814,0.30934,0.30707,0.28898,0.68067
0.67796,0.3008,0.30165,0.29607,0.6778
0.67615,0.30312,0.30478,0.30426,0.67695
0.68057,0.30013,0.29903,0.29665,0.67797
0.68143,0.29834,0.29808,0.30418,0.6789
0.67841,0.30203,0.30409,0.299,0.68226
0.67959,0.29784,0.30196,0.29704,0.68043
0.68341,0.29715,0.30794,0.30189,0.67805
0.685,0.29012,0.30339,0.30022,0.68006
0.67495,0.30273,0.31397,0.29926,0.68017
0.68093,0.30339,0.30238,0.29652,0.67609
0.67517,0.29701,0.30884,0.3029,0.68687
0.67579,0.30081,0.30748,0.31025,0.67469
0.68384,0.29838,0.30081,0.30187,0.67827
0.67892,0.30161,0.29615,0.29856,0.68395
0.68739,0.30846,0.30111,0.29717,0.68315
0.68538,0.301,0.29936,0.30042,0.67426
0.68167,0.30226,0.29352,0.29953,0.67799
0.68488,0.31117,0.31145,0.29761,0.67746
0.68246,0.2941,0.30509,0.30281,0.68574
0.67661,0.29645,0.29893,0.29687,0.67955
0.68506,0.30748,0.30266,0.30764,0.68282
0.67717,0.29962,0.29067,0.30425,0.67604
0.67513,0.30401,0.30057,0.29682,0.68258
0.68267,0.3022,0.30201,0.30434,0.67629
0.68201,0.30173,0.29625,0.29765,0.6734
0.67834,0.30075,0.30313,0.30202,0.67548
0.67753,0.29961,0.29816,0.3025,0.67938
0.68003,0.30173,0.2933,0.30161,0.67834
0.68833,0.30062,0.30083,0.30296,0.68024
0.67439,0.30386,0.29974,0.29702,0.68178
0.67406,0.2993,0.30426,0.30127,0.67942
0.68376,0.28995,0.30739,0.29455,0.68368
0.6778,0.30228,0.29891,0.30912,0.68114
0.68019,0.29999,0.30186,0.29977,0.68842
0.67694,0.30149,0.29876,0.30556,0.67791
0.68099,0.29572,0.3038,0.29953,0.67806
0.68344,0.29728,0.30238,0.30022,0.68984
0.67821,0.30227,0.301,0.29948,0.68783
0.67665,0.30495,0.29517,0.30115,0.67509
0.67577,0.28816,0.29894,0.29698,0.67934
0.67518,0.30149,0.29311,0.30145,0.6788
0.67441,0.29948,0.29754,0.29522,0.68627
0.68428,0.29731,0.30341,0.30494,0.67832
0.68548,0.29785,0.29931,0.29922,0.68646
0.68688,0.29509,0.30596,0.30592,0.68684
0.68262,0.29964,0.30358,0.3038,0.68832
0.68891,0.30333,0.30244,0.2941,0.67633
0.68204,0.29806,0.29609,0.30299,0.68265
0.67461,0.30498,0.29447,0.3017,0.68241
0.67667,0.30232,0.30977,0.29819,0.68146
0.68773,0.30318,0.29833,0.29812,0.67922
0.6781,0.2998,0.30457,0.29865,0.68511
0.68324,0.30617,0.30551,0.30382,0.67746
0.67176,0.29764,0.30128,0.30125,0.68012
0.67588,0.30239,0.30144,0.29755,0.67792
0.68407,0.29905,0.30623,0.30362,0.67031
0.68407,0.29693,0.30434,0.30233,0.68302
0.68413,0.29972,0.30049,0.30352,0.67844
0.68407,0.29846,0.29792,0.29536,0.682
0.6761,0.29918,0.30323,0.30018,0.67616
0.68433,0.30502,0.29718,0.3012,0.68015
0.684,0.30077,0.3015,0.29805,0.67808
0.68028,0.30348,0.30503,0.30748,0.67911
0.6782,0.2995,0.30252,0.29836,0.68843
0.67981,0.2903,0.30001,0.29352,0.67084
0.6807,0.29709,0.29774,0.29682,0.68678
0.68227,0.29438,0.29936,0.30784,0.68209
0.68268,0.29535,0.30211,0.30199,0.67936
0.68156,0.29266,0.30912,0.29093,0.68308
0.67586,0.29625,0.31128,0.30335,0.68096
0.66999,0.29829,0.2999,0.30118,0.67344
0.68234,0.30111,0.29313,0.30094,0.681
0.68236,0.31036,0.29415,0.30086,0.6836
0.6766,0.29706,0.30035,0.29822,0.68267
0.67929,0.30343,0.29861,0.30156,0.67804
0.68162,0.29776,0.30347,0.29025,0.67613
0.68091,0.3042,0.29033,0.29972,0.685
0.68432,0.3034,0.29832,0.30155,0.6779
0.67346,0.30548,0.30298,0.30015,0.67672
0.68919,0.30067,0.29458,0.30223,0.69146
0.67542,0.29375,0.29753,0.30149,0.67525
0.68178,0.30152,0.29428,0.29903,0.67718
0.6695,0.29787,0.29818,0.30017,0.6791
0.68007,0.29977,0.30156,0.30063,0.67413
0.68843,0.30431,0.29116,0.3011,0.68576
0.68415,0.30463,0.29716,0.30468,0.67882
0.68681,0.29247,0.30624,0.29896,0.68261
0.68019,0.30942,0.30038,0.29827,0.68341
0.68248,0.30352,0.30323,0.30339,0.6835
0.68702,0.29948,0.30221,0.29702,0.67428
0.68163,0.30309,0.29921,0.29748,0.68777
0.67807,0.29213,0.29599,0.29252,0.68116
0.67784,0.30034,0.30735,0.30297,0.67993
0.68096,0.29941,0.30008,0.30955,0.67845
0.67478,0.29751,0.30101,0.29726,0.68243
0.67795,0.29783,0.3022,0.30109,0.67598
0.68427,0.29319,0.2987,0.30237,0.6785
0.6791,0.29684,0.30013,0.30001,0.67655
0.68365,0.30192,0.29617,0.30306,0.67809
0.68557,0.30634,0.29623,0.29871,0.67809
0.68327,0.30002,0.30856,0.30368,0.6726
0.6775,0.30553,0.30019,0.30563,0.67789
0.67987,0.302,0.30269,0.29459,0.67855
0.67853,0.29922,0.29589,0.30022,0.67576
0.6896,0.30627,0.30364,0.30088,0.6832
0.67657,0.30102,0.29982,0.30089,0.68946
0.67665,0.30078,0.3002,0.29862,0.68582
0.68128,0.30669,0.30327,0.29589,0.68491
0.67586,0.30414,0.30095,0.29891,0.67953
0.68353,0.30262,0.29702,0.30175,0.67812
0.67884,0.29857,0.30834,0.29809,0.68367
0.68382,0.29514,0.3067,0.30139,0.67836
0.6783,0.30823,0.30485,0.29243,0.67695
0.68011,0.30145,0.30584,0.29852,0.68447
0.6814,0.30439,0.30001,0.30598,0.68028
0.67477,0.29945,0.30387,0.3007,0.68627
0.68612,0.29242,0.29581,0.30384,0.67535
0.68182,0.29582,0.29519,0.30159,0.67513
0.68266,0.30439,0.30629,0.29708,0.67972
0.67817,0.30007,0.29637,0.30069,0.68317
0.68481,0.29894,0.29908,0.30355,0.67207
0.67808,0.29931,0.29524,0.29395,0.67089
0.67801,0.30023,0.299,0.3039,0.67877
0.67934,0.30354,0.30836,0.30799,0.67652
0.67595,0.29484,0.29695,0.30384,0.68438
0.67862,0.2995,0.29814,0.30256,0.67479
0.67497,0.30384,0.31045,0.30176,0.67662
0.68146,0.29626,0.30727,0.30113,0.68903
0.6803,0.29737,0.29868,0.29749,0.68197
0.67384,0.29562,0.29713,0.30206,0.68165
0.68157,0.30076,0.29854,0.29855,0.68497
0.68008,0.2954,0.30604,0.30854,0.66755
0.68279,0.30153,0.3031,0.29316,0.67968
0.67318,0.2887,0.30552,0.30121,0.67737
0.6771,0.30013,0.30718,0.29875,0.68517
0.67819,0.30096,0.29846,0.29243,0.6781
0.67905,0.2954,0.30178,0.30237,0.68366
0.68246,0.29606,0.30097,0.30027,0.68646
0.68192,0.30492,0.29809,0.30279,0.67862
0.67981,0.3014,0.29915,0.30115,0.67801
0.68207,0.30349,0.30109,0.29877,0.67708
0.67524,0.30206,0.29969,0.29299,0.67453
0.67339,0.29863,0.30232,0.29796,0.67786
0.67895,0.30097,0.29659,0.30139,0.68022
0.67669,0.30386,0.30076,0.30032,0.67895
0.67759,0.29508,0.30239,0.29803,0.68046
0.6704,0.29735,0.29841,0.30557,0.67753
0.67782,0.30609,0.3044,0.29793,0.68105
0.67665,0.30115,0.29466,0.30413,0.67632
0.67432,0.30196,0.29791,0.29781,0.67825
0.67835,0.30219,0.29461,0.30037,0.67941
0.6814,0.29867,0.29723,0.29872,0.68707
0.68892,0.29238,0.2952,0.29234,0.68162
0.67176,0.30313,0.30658,0.30135,0.6891
0.6883,0.29998,0.29956,0.30692,0.68302
0.67654,0.30714,0.29584,0.30387,0.68104
0.67826,0.3044,0.30293,0.30349,0.68157
0.68032,0.29311,0.30258,0.29979,0.67381
0.68139,0.3025,0.30041,0.30049,0.68002
0.68221,0.30017,0.29096,0.29969,0.67819
0.67891,0.30345,0.29765,0.29685,0.68061
0.68659,0.29444,0.29789,0.29332,0.68808
0.68506,0.3002,0.30397,0.30556,0.6721
0.67632,0.29108,0.30039,0.30244,0.68593
0.67578,0.30318,0.30504,0.30137,0.68134
0.67858,0.30257,0.30305,0.30472,0.68567
0.68025,0.29518,0.29272,0.30539,0.68035
0.67768,0.29455,0.29625,0.3029,0.68252
0.6799,0.30281,0.30298,0.29147,0.67578
0.67869,0.29851,0.2995,0.29746,0.67683
0.6804,0.29523,0.2964,0.29869,0.67398
0.68019,0.30816,0.30069,0.29733,0.68484
0.67248,0.29736,0.29875,0.29894,0.67586
0.68055,0.30479,0.30163,0.29765,0.67839
0.67868,0.29764,0.30283,0.30216,0.68314
0.68275,0.29705,0.30001,0.30261,0.67319
0.6732,0.29848,0.30264,0.30106,0.68664
0.67825,0.30304,0.30114,0.30365,0.67834
0.68787,0.29714,0.30234,0.29494,0.68234
0.68099,0.2953,0.30018,0.29924,0.68659
0.67732,0.30118,0.30682,0.29586,0.6743
0.67804,0.29943,0.29957,0.29997,0.68121
0.68151,0.30301,0.31206,0.29645,0.67444
0.68017,0.3068,0.30553,0.29935,0.68314
0.68397,0.30207,0.30212,0.30003,0.68069
0.68073,0.29968,0.30288,0.30362,0.67758
0.67203,0.29928,0.30004,0.29821,0.68336
0.68054,0.30628,0.30307,0.29157,0.68174
0.68753,0.29898,0.2982,0.297,0.67946
0.68612,0.29498,0.3009,0.31189,0.68181
0.68538,0.30469,0.29839,0.30971,0.67613
0.68126,0.29728,0.3107,0.3021,0.68576
0.67633,0.29787,0.29598,0.30537,0.68284
0.68428,0.29664,0.30147,0.30098,0.68305
0.67743,0.29184,0.30558,0.28679,0.68232
0.67657,0.29619,0.29676,0.30457,0.68272
0.67579,0.30228,0.2971,0.30204,0.67462
0.67556,0.29877,0.29394,0.30406,0.68057
0.67741,0.28973,0.29877,0.30093,0.68243
0.68302,0.302,0.30105,0.30121,0.68232
0.67428,0.29421,0.30849,0.30238,0.67784
0.68441,0.30637,0.30193,0.30328,0.67413
0.67758,0.29908,0.29347,0.30205,0.67873
0.67562,0.29675,0.30188,0.29333,0.68055
0.67856,0.29479,0.29701,0.29915,0.67801
0.6845,0.30172,0.30049,0.29342,0.67674
0.68092,0.29957,0.30406,0.30183,0.67761
0.68121,0.29533,0.30194,0.30264,0.68273
0.67645,0.30699,0.30125,0.29529,0.6837
0.67747,0.30303,0.30412,0.2876,0.68031
0.68064,0.29467,0.29994,0.29719,0.68078
0.68459,0.29697,0.2987,0.30641,0.675
0.68336,0.29981,0.30182,0.298,0.68001
0.67824,0.29915,0.30287,0.30269,0.68413
0.68623,0.29589,0.29667,0.30119,0.67699
0.69088,0.30233,0.29925,0.30171,0.68943
0.68095,0.30379,0.2987,0.30378,0.68011
0.67977,0.30482,0.30537,0.29712,0.67868
0.67866,0.30968,0.30297,0.3005,0.67797
0.68513,0.29651,0.29662,0.29568,0.68544
0.6743,0.30348,0.30054,0.29327,0.68007
0.67872,0.30438,0.30065,0.30272,0.67822
0.68295,0.29938,0.29941,0.29166,0.68925
0.67924,0.30197,0.30035,0.29582,0.67756
0.67705,0.30035,0.29986,0.30029,0.68339
0.67723,0.29976,0.29658,0.29884,0.67856
0.68194,0.29839,0.29645,0.29757,0.68006
0.67533,0.29018,0.29823,0.28944,0.68329
0.68643,0.30278,0.30205,0.30512,0.67139
0.69029,0.29807,0.29851,0.29735,0.67973
0.67767,0.29847,0.30068,0.30311,0.68441
0.67949,0.30037,0.31463,0.29786,0.67913
0.68222,0.29575,0.29758,0.30707,0.68427
0.68174,0.30772,0.30358,0.30271,0.68569
0.67469,0.3029,0.29933,0.30433,0.6789
0.68178,0.29603,0.29627,0.29893,0.68231
0.67358,0.29864,0.30417,0.30488,0.67745
0.67573,0.29938,0.2896,0.30251,0.68184
0.66525,0.29095,0.30674,0.29723,0.68168
0.67963,0.2976,0.2956,0.2998,0.67404
0.67705,0.29586,0.29483,0.30563,0.68164
